50;5;0.12083125114440918
50;10;0.1407317966222763
50;15;0.20123432576656342
50;20;0.24275188148021698
100;5;0.09969781339168549
100;10;0.11291006952524185
100;15;0.17903946340084076
100;20;0.2072179913520813
150;5;0.11342073976993561
150;10;0.12400368601083755
150;15;0.16041946411132812
150;20;0.23414014279842377
200;5;0.08688060194253922
200;10;0.13630689680576324
200;15;0.18765124678611755
200;20;0.20342861115932465
250;5;0.09180660545825958
250;10;0.10914120078086853
250;15;0.177516371011734
250;20;0.21621999144554138
300;5;0.1047244518995285
300;10;0.1309022754430771
300;15;0.18998101353645325
300;20;0.24212750792503357
350;5;0.08786370605230331
350;10;0.11915171146392822
350;15;0.17915932834148407
350;20;0.25421151518821716
400;5;0.09391182661056519
400;10;0.11966758966445923
400;15;0.16320990025997162
400;20;0.30815374851226807
450;5;0.09370895475149155
450;10;0.14475394785404205
450;15;0.16816700994968414
450;20;0.24064013361930847
500;5;0.0977105051279068
500;10;0.13867108523845673
500;15;0.18130119144916534
500;20;0.2936820089817047
550;5;0.09918630123138428
550;10;0.1478753238916397
550;15;0.15535716712474823
550;20;0.25867760181427
