25;2;0.21394768357276917
25;5;0.1631811559200287
25;8;0.17652051150798798
25;11;0.18218529224395752
25;14;0.22699575126171112
125;2;0.11507508903741837
125;5;0.11062243580818176
125;8;0.14178450405597687
125;11;0.1517910659313202
125;14;0.20986291766166687
225;2;0.12125764042139053
225;5;0.09756606072187424
225;8;0.13394662737846375
225;11;0.1506558656692505
225;14;0.18863995373249054
325;2;0.10754872858524323
325;5;0.09830722212791443
325;8;0.13476009666919708
325;11;0.1558907926082611
325;14;0.22017236053943634
425;2;0.11256861686706543
425;5;0.09128128737211227
425;8;0.14256320893764496
425;11;0.15751716494560242
425;14;0.1972852349281311
525;2;0.10710711777210236
525;5;0.10705501586198807
525;8;0.12449431419372559
525;11;0.17610500752925873
525;14;0.25148382782936096
625;2;0.10375477373600006
625;5;0.12583111226558685
625;8;0.14307177066802979
625;11;0.14791250228881836
625;14;0.21861118078231812
725;2;0.09285995364189148
725;5;0.1031569242477417
725;8;0.13984784483909607
725;11;0.16528306901454926
725;14;0.23385383188724518
825;2;0.08920846879482269
825;5;0.12401065975427628
825;8;0.12546604871749878
825;11;0.19143128395080566
825;14;0.29087963700294495
925;2;0.09924007207155228
925;5;0.10285858064889908
925;8;0.13900336623191833
925;11;0.17699912190437317
925;14;0.24045751988887787
