25;7;0.15604130923748016
25;12;0.16856594383716583
25;17;0.21669477224349976
125;7;0.09585888683795929
125;12;0.14336270093917847
125;17;0.18866096436977386
225;7;0.10660798102617264
225;12;0.16214747726917267
225;17;0.1761668175458908
325;7;0.10077027231454849
325;12;0.1554664820432663
325;17;0.21389280259609222
425;7;0.09949646890163422
425;12;0.13596901297569275
425;17;0.2002311795949936
525;7;0.1023712009191513
525;12;0.14005416631698608
525;17;0.2084708958864212
625;7;0.11432132869958878
625;12;0.1506163477897644
625;17;0.22557102143764496
